rank	ai_name	cost	valid	r	path
1	shioshiota14	327357515472	1	90	/home/ubuntu/icfpc2018/out/shioshiota14/FR074.nbt.gz
2	hasi21	338875861982	1	90	/home/ubuntu/icfpc2018/out/hasi21/FR074.nbt.gz
3	shioshiota19	546526421888	1	90	/home/ubuntu/icfpc2018/out/shioshiota19/FR074.nbt.gz
4	shioshiota18	620272776728	1	90	/home/ubuntu/icfpc2018/out/shioshiota18/FR074.nbt.gz
5	shioshiota16	620272801048	1	90	/home/ubuntu/icfpc2018/out/shioshiota16/FR074.nbt.gz
