rank	ai_name	cost	valid	r	path
1	hasi20	49685488587	1	150	/home/ubuntu/icfpc2018/out/hasi20/FD164.nbt.gz
2	shioshiota18	52990789305	1	150	/home/ubuntu/icfpc2018/out/shioshiota18/FD164.nbt.gz
3	shioshiota14	56454444521	1	150	/home/ubuntu/icfpc2018/out/shioshiota14/FD164.nbt.gz
4	hasi13	56454444521	1	150	/home/ubuntu/icfpc2018/out/hasi13/FD164.nbt.gz
5	shioshiota12	56454444521	1	150	/home/ubuntu/icfpc2018/out/shioshiota12/FD164.nbt.gz
6	shioshiota16	59299571003	1	150	/home/ubuntu/icfpc2018/out/shioshiota16/FD164.nbt.gz
7	hasi19	59369562831	1	150	/home/ubuntu/icfpc2018/out/hasi19/FD164.nbt.gz
8	hasi15	60008317580	1	150	/home/ubuntu/icfpc2018/out/hasi15/FD164.nbt.gz
9	hasi12	65566987721	1	150	/home/ubuntu/icfpc2018/out/hasi12/FD164.nbt.gz
10	shioshiota13	65566987721	1	150	/home/ubuntu/icfpc2018/out/shioshiota13/FD164.nbt.gz
11	hasi11	58110678739588	1	150	/home/ubuntu/icfpc2018/out/hasi11/FD164.nbt.gz
12	hasi10	58113685864588	1	150	/home/ubuntu/icfpc2018/out/hasi10/FD164.nbt.gz
