rank	ai_name	cost	valid	r	path
1	hasi20	4004426060	1	90	/home/ubuntu/icfpc2018/out/hasi20/FD109.nbt.gz
2	hasi21	4004426060	1	90	/home/ubuntu/icfpc2018/out/hasi21/FD109.nbt.gz
3	shioshiota19	4021922510	1	90	/home/ubuntu/icfpc2018/out/shioshiota19/FD109.nbt.gz
4	shioshiota14	6625906329	1	90	/home/ubuntu/icfpc2018/out/shioshiota14/FD109.nbt.gz
5	shioshiota13	6888324777	1	90	/home/ubuntu/icfpc2018/out/shioshiota13/FD109.nbt.gz
6	shioshiota16	7065494411	1	90	/home/ubuntu/icfpc2018/out/shioshiota16/FD109.nbt.gz
7	hasi19	7754028791	1	90	/home/ubuntu/icfpc2018/out/hasi19/FD109.nbt.gz
8	hasi15	8399581666	1	90	/home/ubuntu/icfpc2018/out/hasi15/FD109.nbt.gz
9	hasi11	2779055956032	1	90	/home/ubuntu/icfpc2018/out/hasi11/FD109.nbt.gz
10	hasi10	2779311835032	1	90	/home/ubuntu/icfpc2018/out/hasi10/FD109.nbt.gz
11	default	11593236603840	1	90	/home/ubuntu/icfpc2018/out/default/FD109.nbt.gz
