rank	ai_name	cost	valid	r	path
1	shioshiota19	15832851308	1	60	/home/ubuntu/icfpc2018/out/shioshiota19/FR054.nbt.gz
2	hasi666	17470259870	1	60	/home/ubuntu/icfpc2018/out/hasi666/FR054.nbt.gz
3	hasi23	18436111626	1	60	/home/ubuntu/icfpc2018/out/hasi23/FR054.nbt.gz
4	shioshiota14	26901503706	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FR054.nbt.gz
5	hasi21	30589128370	1	60	/home/ubuntu/icfpc2018/out/hasi21/FR054.nbt.gz
6	shioshiota18	149510487484	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FR054.nbt.gz
7	shioshiota16	149617208804	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FR054.nbt.gz
8	default	885476911584	1	60	/home/ubuntu/icfpc2018/out/default/FR054.nbt.gz
