rank	ai_name	cost	valid	r	path
1	hasi20	566710712	1	80	/home/ubuntu/icfpc2018/out/hasi20/FD103.nbt.gz
2	hasi17	642930760	1	80	/home/ubuntu/icfpc2018/out/hasi17/FD103.nbt.gz
3	shioshiota18	4200054051	1	80	/home/ubuntu/icfpc2018/out/shioshiota18/FD103.nbt.gz
4	shioshiota14	4220247347	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD103.nbt.gz
5	hasi13	4220247347	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD103.nbt.gz
6	shioshiota16	4528984389	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD103.nbt.gz
7	hasi15	5972852282	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD103.nbt.gz
8	hasi19	6163100459	1	80	/home/ubuntu/icfpc2018/out/hasi19/FD103.nbt.gz
9	hasi11	1816435693480	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD103.nbt.gz
10	hasi10	1816601581480	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD103.nbt.gz
11	default	6977507327376	1	80	/home/ubuntu/icfpc2018/out/default/FD103.nbt.gz
