rank	ai_name	cost	valid	r	path
1	hasi17	50528916	1	40	/home/ubuntu/icfpc2018/out/hasi17/FD050.nbt.gz
2	hasi16	77601678	1	40	/home/ubuntu/icfpc2018/out/hasi16/FD050.nbt.gz
3	shioshiota18	322188144	1	40	/home/ubuntu/icfpc2018/out/shioshiota18/FD050.nbt.gz
4	shioshiota14	322192842	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FD050.nbt.gz
5	hasi13	322192842	1	40	/home/ubuntu/icfpc2018/out/hasi13/FD050.nbt.gz
6	shioshiota16	349265604	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FD050.nbt.gz
7	hasi19	461980326	1	40	/home/ubuntu/icfpc2018/out/hasi19/FD050.nbt.gz
8	hasi15	490978038	1	40	/home/ubuntu/icfpc2018/out/hasi15/FD050.nbt.gz
9	default	207836258824	1	40	/home/ubuntu/icfpc2018/out/default/FD050.nbt.gz
10	hasi11	213187462064	1	40	/home/ubuntu/icfpc2018/out/hasi11/FD050.nbt.gz
11	hasi10	213204742064	1	40	/home/ubuntu/icfpc2018/out/hasi10/FD050.nbt.gz
