rank	ai_name	cost	valid	r	path
1	hasi17	159823808	1	60	/home/ubuntu/icfpc2018/out/hasi17/FD063.nbt.gz
2	hasi16	264152690	1	60	/home/ubuntu/icfpc2018/out/hasi16/FD063.nbt.gz
3	shioshiota18	1246226690	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD063.nbt.gz
4	shioshiota14	1247811260	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD063.nbt.gz
5	hasi12	1247811260	1	60	/home/ubuntu/icfpc2018/out/hasi12/FD063.nbt.gz
6	shioshiota13	1247811260	1	60	/home/ubuntu/icfpc2018/out/shioshiota13/FD063.nbt.gz
7	hasi13	1247811260	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD063.nbt.gz
8	shioshiota12	1247811260	1	60	/home/ubuntu/icfpc2018/out/shioshiota12/FD063.nbt.gz
9	shioshiota16	1352140142	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD063.nbt.gz
10	hasi19	1434152795	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD063.nbt.gz
11	hasi15	1507665050	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD063.nbt.gz
12	hasi11	264465664860	1	60	/home/ubuntu/icfpc2018/out/hasi11/FD063.nbt.gz
13	hasi10	264541480860	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD063.nbt.gz
14	default	334324797020	1	60	/home/ubuntu/icfpc2018/out/default/FD063.nbt.gz
