rank	ai_name	cost	valid	r	path
1	hasi20	31517389780	1	140	/home/ubuntu/icfpc2018/out/hasi20/FD160.nbt.gz
2	hasi21	31517389780	1	140	/home/ubuntu/icfpc2018/out/hasi21/FD160.nbt.gz
3	shioshiota19	31583246230	1	140	/home/ubuntu/icfpc2018/out/shioshiota19/FD160.nbt.gz
4	shioshiota18	33778847442	1	140	/home/ubuntu/icfpc2018/out/shioshiota18/FD160.nbt.gz
5	hasi19	39541269554	1	140	/home/ubuntu/icfpc2018/out/hasi19/FD160.nbt.gz
6	shioshiota14	41587163416	1	140	/home/ubuntu/icfpc2018/out/shioshiota14/FD160.nbt.gz
7	hasi13	41587163416	1	140	/home/ubuntu/icfpc2018/out/hasi13/FD160.nbt.gz
8	shioshiota12	41587163416	1	140	/home/ubuntu/icfpc2018/out/shioshiota12/FD160.nbt.gz
9	shioshiota16	43900356858	1	140	/home/ubuntu/icfpc2018/out/shioshiota16/FD160.nbt.gz
10	hasi12	47761199416	1	140	/home/ubuntu/icfpc2018/out/hasi12/FD160.nbt.gz
11	shioshiota13	47761199416	1	140	/home/ubuntu/icfpc2018/out/shioshiota13/FD160.nbt.gz
12	hasi15	49662783426	1	140	/home/ubuntu/icfpc2018/out/hasi15/FD160.nbt.gz
13	hasi11	20264982690264	1	140	/home/ubuntu/icfpc2018/out/hasi11/FD160.nbt.gz
14	hasi10	20267205330264	1	140	/home/ubuntu/icfpc2018/out/hasi10/FD160.nbt.gz
15	default	43157027384664	1	140	/home/ubuntu/icfpc2018/out/default/FD160.nbt.gz
