rank	ai_name	cost	valid	r	path
1	shioshiota18	144753325262	1	200	/home/ubuntu/icfpc2018/out/shioshiota18/FD185.nbt.gz
2	shioshiota14	177933370877	1	200	/home/ubuntu/icfpc2018/out/shioshiota14/FD185.nbt.gz
3	hasi13	177933370877	1	200	/home/ubuntu/icfpc2018/out/hasi13/FD185.nbt.gz
4	shioshiota12	177933370877	1	200	/home/ubuntu/icfpc2018/out/shioshiota12/FD185.nbt.gz
5	hasi19	184113393662	1	200	/home/ubuntu/icfpc2018/out/hasi19/FD185.nbt.gz
6	hasi20	185609347277	1	200	/home/ubuntu/icfpc2018/out/hasi20/FD185.nbt.gz
7	hasi23	185609347277	1	200	/home/ubuntu/icfpc2018/out/hasi23/FD185.nbt.gz
8	hasi21	185609347277	1	200	/home/ubuntu/icfpc2018/out/hasi21/FD185.nbt.gz
9	shioshiota19	185801347727	1	200	/home/ubuntu/icfpc2018/out/shioshiota19/FD185.nbt.gz
10	shioshiota16	186597372719	1	200	/home/ubuntu/icfpc2018/out/shioshiota16/FD185.nbt.gz
11	hasi15	224997461327	1	200	/home/ubuntu/icfpc2018/out/hasi15/FD185.nbt.gz
12	hasi12	236733527677	1	200	/home/ubuntu/icfpc2018/out/hasi12/FD185.nbt.gz
13	hasi10	157386059432788	1	200	/home/ubuntu/icfpc2018/out/hasi10/FD185.nbt.gz
14	default	484180408120164	1	200	/home/ubuntu/icfpc2018/out/default/FD185.nbt.gz
