rank	ai_name	cost	valid	r	path
1	shioshiota14	2762662388	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FR039.nbt.gz
2	shioshiota18	10101468446	1	40	/home/ubuntu/icfpc2018/out/shioshiota18/FR039.nbt.gz
3	shioshiota16	10101473144	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FR039.nbt.gz
4	default	223378880924	1	40	/home/ubuntu/icfpc2018/out/default/FR039.nbt.gz
