rank	ai_name	cost	valid	r	path
1	hasi666	9050237315367	1	180	/home/ubuntu/icfpc2018/out/hasi666/FR109.nbt.gz
2	hasi23	9132127643283	1	180	/home/ubuntu/icfpc2018/out/hasi23/FR109.nbt.gz
3	hasi21	17109862694787	1	180	/home/ubuntu/icfpc2018/out/hasi21/FR109.nbt.gz
4	shioshiota19	112228115749715	1	180	/home/ubuntu/icfpc2018/out/shioshiota19/FR109.nbt.gz
