rank	ai_name	cost	valid	r	path
1	hasi20	1192171760	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD120.nbt.gz
2	shioshiota18	6066209300	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD120.nbt.gz
3	shioshiota14	8098830718	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD120.nbt.gz
4	hasi13	8098830718	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD120.nbt.gz
5	shioshiota12	8098830718	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD120.nbt.gz
6	hasi19	8286237385	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD120.nbt.gz
7	shioshiota16	8761831880	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD120.nbt.gz
8	hasi12	9058843518	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD120.nbt.gz
9	shioshiota13	9058843518	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD120.nbt.gz
10	hasi15	13405889202	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD120.nbt.gz
11	hasi11	6214977570896	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD120.nbt.gz
12	hasi10	6215409570896	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD120.nbt.gz
13	default	16721716908384	1	100	/home/ubuntu/icfpc2018/out/default/FD120.nbt.gz
