rank	ai_name	cost	valid	r	path
1	hasi23	1361960975	1	30	/home/ubuntu/icfpc2018/out/hasi23/FR025.nbt.gz
2	shioshiota14	1951860323	1	30	/home/ubuntu/icfpc2018/out/shioshiota14/FR025.nbt.gz
3	hasi21	2179834207	1	30	/home/ubuntu/icfpc2018/out/hasi21/FR025.nbt.gz
4	shioshiota19	6512125793	1	30	/home/ubuntu/icfpc2018/out/shioshiota19/FR025.nbt.gz
5	shioshiota18	6903639333	1	30	/home/ubuntu/icfpc2018/out/shioshiota18/FR025.nbt.gz
6	shioshiota16	6903641865	1	30	/home/ubuntu/icfpc2018/out/shioshiota16/FR025.nbt.gz
7	default	31537626360	1	30	/home/ubuntu/icfpc2018/out/default/FR025.nbt.gz
