rank	ai_name	cost	valid	r	path
1	shioshiota14	274103497286	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FR077.nbt.gz
2	shioshiota19	942127401116	1	100	/home/ubuntu/icfpc2018/out/shioshiota19/FR077.nbt.gz
3	shioshiota18	977154847355	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FR077.nbt.gz
4	shioshiota16	980916227654	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FR077.nbt.gz
5	hasi21	2396036982480	1	100	/home/ubuntu/icfpc2018/out/hasi21/FR077.nbt.gz
