rank	ai_name	cost	valid	r	path
1	hasi21	6116501435850	1	120	/home/ubuntu/icfpc2018/out/hasi21/FR089.nbt.gz
2	shioshiota19	7329107976760	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FR089.nbt.gz
3	shioshiota18	8046736726212	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FR089.nbt.gz
4	shioshiota16	8046736769794	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FR089.nbt.gz
