rank	ai_name	cost	valid	r	path
1	hasi20	389331	1	20	/home/ubuntu/icfpc2018/out/hasi20/FD013.nbt.gz
2	hasi23	389331	1	20	/home/ubuntu/icfpc2018/out/hasi23/FD013.nbt.gz
3	hasi21	389331	1	20	/home/ubuntu/icfpc2018/out/hasi21/FD013.nbt.gz
4	hasi17	495869	1	20	/home/ubuntu/icfpc2018/out/hasi17/FD013.nbt.gz
5	shioshiota19	581781	1	20	/home/ubuntu/icfpc2018/out/shioshiota19/FD013.nbt.gz
6	shioshiota18	1301571	1	20	/home/ubuntu/icfpc2018/out/shioshiota18/FD013.nbt.gz
7	hasi19	1301571	1	20	/home/ubuntu/icfpc2018/out/hasi19/FD013.nbt.gz
8	shioshiota14	1624109	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD013.nbt.gz
9	hasi12	1624109	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD013.nbt.gz
10	shioshiota13	1624109	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD013.nbt.gz
11	hasi13	1624109	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD013.nbt.gz
12	shioshiota12	1864269	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD013.nbt.gz
13	hasi16	3400511	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD013.nbt.gz
14	shioshiota16	4528751	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD013.nbt.gz
15	hasi15	4528751	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD013.nbt.gz
16	hasi11	291332976	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD013.nbt.gz
17	hasi10	292628976	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD013.nbt.gz
18	default	446480992	1	20	/home/ubuntu/icfpc2018/out/default/FD013.nbt.gz
