rank	ai_name	cost	valid	r	path
1	hasi17	1588954	1	30	/home/ubuntu/icfpc2018/out/hasi17/FD035.nbt.gz
2	shioshiota18	5393662	1	30	/home/ubuntu/icfpc2018/out/shioshiota18/FD035.nbt.gz
3	hasi19	5393662	1	30	/home/ubuntu/icfpc2018/out/hasi19/FD035.nbt.gz
4	shioshiota14	5396194	1	30	/home/ubuntu/icfpc2018/out/shioshiota14/FD035.nbt.gz
5	hasi12	5396194	1	30	/home/ubuntu/icfpc2018/out/hasi12/FD035.nbt.gz
6	shioshiota13	5396194	1	30	/home/ubuntu/icfpc2018/out/shioshiota13/FD035.nbt.gz
7	hasi13	5396194	1	30	/home/ubuntu/icfpc2018/out/hasi13/FD035.nbt.gz
8	shioshiota12	6206354	1	30	/home/ubuntu/icfpc2018/out/shioshiota12/FD035.nbt.gz
9	hasi16	11390636	1	30	/home/ubuntu/icfpc2018/out/hasi16/FD035.nbt.gz
10	shioshiota16	15197876	1	30	/home/ubuntu/icfpc2018/out/shioshiota16/FD035.nbt.gz
11	hasi15	15197876	1	30	/home/ubuntu/icfpc2018/out/hasi15/FD035.nbt.gz
12	hasi11	12442577924	1	30	/home/ubuntu/icfpc2018/out/hasi11/FD035.nbt.gz
13	hasi10	12447680924	1	30	/home/ubuntu/icfpc2018/out/hasi10/FD035.nbt.gz
14	default	23739374284	1	30	/home/ubuntu/icfpc2018/out/default/FD035.nbt.gz
