rank	ai_name	cost	valid	r	path
1	hasi20	1437664	1	30	/home/ubuntu/icfpc2018/out/hasi20/FD027.nbt.gz
2	hasi17	1637884	1	30	/home/ubuntu/icfpc2018/out/hasi17/FD027.nbt.gz
3	hasi19	5244904	1	30	/home/ubuntu/icfpc2018/out/hasi19/FD027.nbt.gz
4	shioshiota14	5445124	1	30	/home/ubuntu/icfpc2018/out/shioshiota14/FD027.nbt.gz
5	hasi12	5445124	1	30	/home/ubuntu/icfpc2018/out/hasi12/FD027.nbt.gz
6	shioshiota13	5445124	1	30	/home/ubuntu/icfpc2018/out/shioshiota13/FD027.nbt.gz
7	hasi13	5445124	1	30	/home/ubuntu/icfpc2018/out/hasi13/FD027.nbt.gz
8	shioshiota12	6255284	1	30	/home/ubuntu/icfpc2018/out/shioshiota12/FD027.nbt.gz
9	hasi16	11439566	1	30	/home/ubuntu/icfpc2018/out/hasi16/FD027.nbt.gz
10	shioshiota16	15246806	1	30	/home/ubuntu/icfpc2018/out/shioshiota16/FD027.nbt.gz
11	hasi15	15246806	1	30	/home/ubuntu/icfpc2018/out/hasi15/FD027.nbt.gz
12	hasi11	6851602696	1	30	/home/ubuntu/icfpc2018/out/hasi11/FD027.nbt.gz
13	hasi10	6854518696	1	30	/home/ubuntu/icfpc2018/out/hasi10/FD027.nbt.gz
14	default	12194986408	1	30	/home/ubuntu/icfpc2018/out/default/FD027.nbt.gz
