rank	ai_name	cost	valid	r	path
1	hasi20	272512734	1	70	/home/ubuntu/icfpc2018/out/hasi20/FD079.nbt.gz
2	hasi17	314696656	1	70	/home/ubuntu/icfpc2018/out/hasi17/FD079.nbt.gz
3	hasi16	500946618	1	70	/home/ubuntu/icfpc2018/out/hasi16/FD079.nbt.gz
4	shioshiota18	2222029890	1	70	/home/ubuntu/icfpc2018/out/shioshiota18/FD079.nbt.gz
5	shioshiota14	2236857922	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD079.nbt.gz
6	hasi13	2236857922	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD079.nbt.gz
7	shioshiota12	2236857922	1	70	/home/ubuntu/icfpc2018/out/shioshiota12/FD079.nbt.gz
8	hasi12	2329470802	1	70	/home/ubuntu/icfpc2018/out/hasi12/FD079.nbt.gz
9	shioshiota13	2329470802	1	70	/home/ubuntu/icfpc2018/out/shioshiota13/FD079.nbt.gz
10	shioshiota16	2423107884	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD079.nbt.gz
11	hasi19	2693320755	1	70	/home/ubuntu/icfpc2018/out/hasi19/FD079.nbt.gz
12	hasi15	2873821098	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD079.nbt.gz
13	hasi11	458445995928	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD079.nbt.gz
14	hasi10	458566388928	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD079.nbt.gz
15	default	1184856640316	1	70	/home/ubuntu/icfpc2018/out/default/FD079.nbt.gz
