rank	ai_name	cost	valid	r	path
1	hasi20	3952865237	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD143.nbt.gz
2	shioshiota18	34852979694	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD143.nbt.gz
3	hasi19	35371379463	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD143.nbt.gz
4	shioshiota14	36317331346	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD143.nbt.gz
5	hasi13	36317331346	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD143.nbt.gz
6	shioshiota12	36317331346	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD143.nbt.gz
7	shioshiota16	37566676628	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD143.nbt.gz
8	hasi12	38390947346	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD143.nbt.gz
9	shioshiota13	38390947346	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD143.nbt.gz
10	hasi15	38966363196	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD143.nbt.gz
11	hasi10	16479744204908	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD143.nbt.gz
12	default	21654933260224	1	120	/home/ubuntu/icfpc2018/out/default/FD143.nbt.gz
