rank	ai_name	cost	valid	r	path
1	hasi20	10042402951	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD148.nbt.gz
2	hasi21	10042402951	1	120	/home/ubuntu/icfpc2018/out/hasi21/FD148.nbt.gz
3	shioshiota19	10083875401	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FD148.nbt.gz
4	shioshiota18	11927099959	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD148.nbt.gz
5	hasi19	12186297725	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD148.nbt.gz
6	shioshiota14	13665125747	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD148.nbt.gz
7	hasi13	13665125747	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD148.nbt.gz
8	shioshiota12	13665125747	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD148.nbt.gz
9	shioshiota16	14914471029	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD148.nbt.gz
10	hasi15	15018147609	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD148.nbt.gz
11	hasi12	15738741747	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD148.nbt.gz
12	shioshiota13	15738741747	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD148.nbt.gz
13	hasi11	1913036603980	1	120	/home/ubuntu/icfpc2018/out/hasi11/FD148.nbt.gz
14	hasi10	1914203003980	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD148.nbt.gz
15	default	46597035998484	1	120	/home/ubuntu/icfpc2018/out/default/FD148.nbt.gz
