rank	ai_name	cost	valid	r	path
1	hasi20	6099733502	1	90	/home/ubuntu/icfpc2018/out/hasi20/FD108.nbt.gz
2	hasi21	6099733502	1	90	/home/ubuntu/icfpc2018/out/hasi21/FD108.nbt.gz
3	shioshiota19	6117229952	1	90	/home/ubuntu/icfpc2018/out/shioshiota19/FD108.nbt.gz
4	shioshiota18	6927570360	1	90	/home/ubuntu/icfpc2018/out/shioshiota18/FD108.nbt.gz
5	shioshiota14	6952174500	1	90	/home/ubuntu/icfpc2018/out/shioshiota14/FD108.nbt.gz
6	hasi19	7098156078	1	90	/home/ubuntu/icfpc2018/out/hasi19/FD108.nbt.gz
7	shioshiota16	7391762582	1	90	/home/ubuntu/icfpc2018/out/shioshiota16/FD108.nbt.gz
8	hasi15	8091610578	1	90	/home/ubuntu/icfpc2018/out/hasi15/FD108.nbt.gz
9	hasi11	8305661735400	1	90	/home/ubuntu/icfpc2018/out/hasi11/FD108.nbt.gz
10	hasi10	8305996346400	1	90	/home/ubuntu/icfpc2018/out/hasi10/FD108.nbt.gz
11	default	13853326749740	1	90	/home/ubuntu/icfpc2018/out/default/FD108.nbt.gz
