rank	ai_name	cost	valid	r	path
1	hasi20	994037828	1	60	/home/ubuntu/icfpc2018/out/hasi20/FD061.nbt.gz
2	hasi23	994037828	1	60	/home/ubuntu/icfpc2018/out/hasi23/FD061.nbt.gz
3	hasi21	994037828	1	60	/home/ubuntu/icfpc2018/out/hasi21/FD061.nbt.gz
4	shioshiota19	999222278	1	60	/home/ubuntu/icfpc2018/out/shioshiota19/FD061.nbt.gz
5	shioshiota18	1285342991	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD061.nbt.gz
6	shioshiota14	1286897315	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD061.nbt.gz
7	hasi13	1286897315	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD061.nbt.gz
8	shioshiota16	1391226197	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD061.nbt.gz
9	hasi15	1546751237	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD061.nbt.gz
10	hasi19	1551032078	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD061.nbt.gz
11	hasi11	82622821884	1	60	/home/ubuntu/icfpc2018/out/hasi11/FD061.nbt.gz
12	hasi10	82692805884	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD061.nbt.gz
13	default	384072117000	1	60	/home/ubuntu/icfpc2018/out/default/FD061.nbt.gz
