rank	ai_name	cost	valid	r	path
1	johniel9	967989832346	1	100	/home/ubuntu/icfpc2018/out/johniel9/FA119.nbt.gz
2	johniel8	979149891172	1	100	/home/ubuntu/icfpc2018/out/johniel8/FA119.nbt.gz
3	shioshiota16	979839893356	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FA119.nbt.gz
4	hasi10	3999189623860	1	100	/home/ubuntu/icfpc2018/out/hasi10/FA119.nbt.gz
5	default	7578672220112	1	100	/home/ubuntu/icfpc2018/out/default/FA119.nbt.gz
