rank	ai_name	cost	valid	r	path
1	hasi23	3987811754360	1	120	/home/ubuntu/icfpc2018/out/hasi23/FR087.nbt.gz
2	hasi21	6129623924808	1	120	/home/ubuntu/icfpc2018/out/hasi21/FR087.nbt.gz
3	shioshiota19	7342230465718	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FR087.nbt.gz
4	shioshiota18	8010461040087	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FR087.nbt.gz
5	shioshiota16	8011819831303	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FR087.nbt.gz
