rank	ai_name	cost	valid	r	path
1	hasi20	984181880	1	70	/home/ubuntu/icfpc2018/out/hasi20/FD082.nbt.gz
2	hasi21	984181880	1	70	/home/ubuntu/icfpc2018/out/hasi21/FD082.nbt.gz
3	shioshiota19	992414330	1	70	/home/ubuntu/icfpc2018/out/shioshiota19/FD082.nbt.gz
4	shioshiota18	2035427609	1	70	/home/ubuntu/icfpc2018/out/shioshiota18/FD082.nbt.gz
5	shioshiota14	2287967959	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD082.nbt.gz
6	hasi13	2287967959	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD082.nbt.gz
7	hasi19	2405875409	1	70	/home/ubuntu/icfpc2018/out/hasi19/FD082.nbt.gz
8	shioshiota16	2474217921	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD082.nbt.gz
9	hasi15	3254221565	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD082.nbt.gz
10	hasi11	941439790172	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD082.nbt.gz
11	hasi10	941569444172	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD082.nbt.gz
12	default	1708618441448	1	70	/home/ubuntu/icfpc2018/out/default/FD082.nbt.gz
