rank	ai_name	cost	valid	r	path
1	shioshiota14	228381748	1	30	/home/ubuntu/icfpc2018/out/shioshiota14/FR023.nbt.gz
2	hasi21	296772752	1	30	/home/ubuntu/icfpc2018/out/hasi21/FR023.nbt.gz
3	shioshiota19	411183418	1	30	/home/ubuntu/icfpc2018/out/shioshiota19/FR023.nbt.gz
4	shioshiota18	1390025182	1	30	/home/ubuntu/icfpc2018/out/shioshiota18/FR023.nbt.gz
5	shioshiota16	1390027714	1	30	/home/ubuntu/icfpc2018/out/shioshiota16/FR023.nbt.gz
6	default	21354745744	1	30	/home/ubuntu/icfpc2018/out/default/FR023.nbt.gz
