rank	ai_name	cost	valid	r	path
1	shioshiota14	52186032	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FD051.nbt.gz
2	hasi12	52186032	1	40	/home/ubuntu/icfpc2018/out/hasi12/FD051.nbt.gz
3	shioshiota13	52186032	1	40	/home/ubuntu/icfpc2018/out/shioshiota13/FD051.nbt.gz
4	hasi13	52186032	1	40	/home/ubuntu/icfpc2018/out/hasi13/FD051.nbt.gz
5	shioshiota12	52186032	1	40	/home/ubuntu/icfpc2018/out/shioshiota12/FD051.nbt.gz
6	hasi15	78873462	1	40	/home/ubuntu/icfpc2018/out/hasi15/FD051.nbt.gz
7	shioshiota16	79258794	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FD051.nbt.gz
8	hasi11	14494592320	1	40	/home/ubuntu/icfpc2018/out/hasi11/FD051.nbt.gz
9	hasi10	14511872320	1	40	/home/ubuntu/icfpc2018/out/hasi10/FD051.nbt.gz
10	default	39001741700	1	40	/home/ubuntu/icfpc2018/out/default/FD051.nbt.gz
