rank	ai_name	cost	valid	r	path
1	shioshiota19	346157652302	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FR090.nbt.gz
2	hasi21	17633170784220	1	120	/home/ubuntu/icfpc2018/out/hasi21/FR090.nbt.gz
