rank	ai_name	cost	valid	r	path
1	hasi20	466427063	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD127.nbt.gz
2	hasi23	466427063	1	100	/home/ubuntu/icfpc2018/out/hasi23/FD127.nbt.gz
3	hasi21	466427063	1	100	/home/ubuntu/icfpc2018/out/hasi21/FD127.nbt.gz
4	shioshiota19	490427513	1	100	/home/ubuntu/icfpc2018/out/shioshiota19/FD127.nbt.gz
5	shioshiota18	2352774461	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD127.nbt.gz
6	hasi19	3012780241	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD127.nbt.gz
7	shioshiota14	4439847725	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD127.nbt.gz
8	hasi13	4439847725	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD127.nbt.gz
9	shioshiota12	4439847725	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD127.nbt.gz
10	shioshiota16	5102848887	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD127.nbt.gz
11	hasi15	5216845485	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD127.nbt.gz
12	hasi12	5399860525	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD127.nbt.gz
13	shioshiota13	5399860525	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD127.nbt.gz
14	hasi11	1701727049812	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD127.nbt.gz
15	hasi10	1702267049812	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD127.nbt.gz
16	default	6826510646912	1	100	/home/ubuntu/icfpc2018/out/default/FD127.nbt.gz
