rank	ai_name	cost	valid	r	path
1	shioshiota18	1206306112	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD135.nbt.gz
2	hasi19	1206306112	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD135.nbt.gz
3	shioshiota14	4529902976	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD135.nbt.gz
4	hasi13	4529902976	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD135.nbt.gz
5	shioshiota12	4529902976	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD135.nbt.gz
6	shioshiota16	5192904138	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD135.nbt.gz
7	hasi12	5489915776	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD135.nbt.gz
8	shioshiota13	5489915776	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD135.nbt.gz
9	hasi15	6476916390	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD135.nbt.gz
10	hasi10	1408986801172	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD135.nbt.gz
11	default	5196879502292	1	100	/home/ubuntu/icfpc2018/out/default/FD135.nbt.gz
