rank	ai_name	cost	valid	r	path
1	shioshiota14	32762041502	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FR061.nbt.gz
2	hasi10	777042734208	1	70	/home/ubuntu/icfpc2018/out/hasi10/FR061.nbt.gz
3	default	1342911531856	1	70	/home/ubuntu/icfpc2018/out/default/FR061.nbt.gz
