rank	ai_name	cost	valid	r	path
1	hasi666	827990862508	1	100	/home/ubuntu/icfpc2018/out/hasi666/FR078.nbt.gz
2	shioshiota19	1150109645880	1	100	/home/ubuntu/icfpc2018/out/shioshiota19/FR078.nbt.gz
3	shioshiota18	1187002964940	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FR078.nbt.gz
4	shioshiota16	1189117189966	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FR078.nbt.gz
5	hasi23	1766919132432	1	100	/home/ubuntu/icfpc2018/out/hasi23/FR078.nbt.gz
6	hasi21	2731275613536	1	100	/home/ubuntu/icfpc2018/out/hasi21/FR078.nbt.gz
