rank	ai_name	cost	valid	r	path
1	hasi20	1032947222	1	85	/home/ubuntu/icfpc2018/out/hasi20/FD105.nbt.gz
2	hasi21	1032947222	1	85	/home/ubuntu/icfpc2018/out/hasi21/FD105.nbt.gz
3	shioshiota19	1047686672	1	85	/home/ubuntu/icfpc2018/out/shioshiota19/FD105.nbt.gz
4	hasi17	1085356777	1	85	/home/ubuntu/icfpc2018/out/hasi17/FD105.nbt.gz
5	shioshiota18	8963229930	1	85	/home/ubuntu/icfpc2018/out/shioshiota18/FD105.nbt.gz
6	shioshiota14	8963337709	1	85	/home/ubuntu/icfpc2018/out/shioshiota14/FD105.nbt.gz
7	hasi13	8963337709	1	85	/home/ubuntu/icfpc2018/out/hasi13/FD105.nbt.gz
8	shioshiota12	8963337709	1	85	/home/ubuntu/icfpc2018/out/shioshiota12/FD105.nbt.gz
9	hasi12	9129154339	1	85	/home/ubuntu/icfpc2018/out/hasi12/FD105.nbt.gz
10	shioshiota13	9129154339	1	85	/home/ubuntu/icfpc2018/out/shioshiota13/FD105.nbt.gz
11	shioshiota16	9333656146	1	85	/home/ubuntu/icfpc2018/out/shioshiota16/FD105.nbt.gz
12	hasi15	10346977444	1	85	/home/ubuntu/icfpc2018/out/hasi15/FD105.nbt.gz
13	hasi19	11855806608	1	85	/home/ubuntu/icfpc2018/out/hasi19/FD105.nbt.gz
14	hasi11	14360113884006	1	85	/home/ubuntu/icfpc2018/out/hasi11/FD105.nbt.gz
15	hasi10	14360445511506	1	85	/home/ubuntu/icfpc2018/out/hasi10/FD105.nbt.gz
16	default	16639096538518	1	85	/home/ubuntu/icfpc2018/out/default/FD105.nbt.gz
