rank	ai_name	cost	valid	r	path
1	johniel9	9159853646378	1	100	/home/ubuntu/icfpc2018/out/johniel9/FA115.nbt.gz
2	hasi10	30882154261648	1	100	/home/ubuntu/icfpc2018/out/hasi10/FA115.nbt.gz
3	default	43643533140144	1	100	/home/ubuntu/icfpc2018/out/default/FA115.nbt.gz
