rank	ai_name	cost	valid	r	path
1	hasi20	637380310	1	70	/home/ubuntu/icfpc2018/out/hasi20/FD078.nbt.gz
2	hasi21	637380310	1	70	/home/ubuntu/icfpc2018/out/hasi21/FD078.nbt.gz
3	shioshiota19	645612760	1	70	/home/ubuntu/icfpc2018/out/shioshiota19/FD078.nbt.gz
4	hasi19	1701088096	1	70	/home/ubuntu/icfpc2018/out/hasi19/FD078.nbt.gz
5	shioshiota18	1764888874	1	70	/home/ubuntu/icfpc2018/out/shioshiota18/FD078.nbt.gz
6	shioshiota14	2031012732	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD078.nbt.gz
7	hasi13	2031012732	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD078.nbt.gz
8	shioshiota12	2031012732	1	70	/home/ubuntu/icfpc2018/out/shioshiota12/FD078.nbt.gz
9	hasi12	2123625612	1	70	/home/ubuntu/icfpc2018/out/hasi12/FD078.nbt.gz
10	shioshiota13	2123625612	1	70	/home/ubuntu/icfpc2018/out/shioshiota13/FD078.nbt.gz
11	hasi15	2132879169	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD078.nbt.gz
12	shioshiota16	2217262694	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD078.nbt.gz
13	hasi11	507077621312	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD078.nbt.gz
14	hasi10	507207275312	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD078.nbt.gz
15	default	918746345184	1	70	/home/ubuntu/icfpc2018/out/default/FD078.nbt.gz
