rank	ai_name	cost	valid	r	path
1	hasi20	2094548690	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD115.nbt.gz
2	hasi23	2094548690	1	100	/home/ubuntu/icfpc2018/out/hasi23/FD115.nbt.gz
3	hasi21	2094548690	1	100	/home/ubuntu/icfpc2018/out/hasi21/FD115.nbt.gz
4	shioshiota19	2118549140	1	100	/home/ubuntu/icfpc2018/out/shioshiota19/FD115.nbt.gz
5	hasi17	2647794281	1	100	/home/ubuntu/icfpc2018/out/hasi17/FD115.nbt.gz
6	shioshiota18	21622731071	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD115.nbt.gz
7	shioshiota14	21622761393	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD115.nbt.gz
8	hasi13	21622761393	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD115.nbt.gz
9	shioshiota16	22285762555	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD115.nbt.gz
10	hasi19	23896756637	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD115.nbt.gz
11	hasi15	25159796043	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD115.nbt.gz
12	hasi11	32403540349360	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD115.nbt.gz
13	hasi10	32404134349360	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD115.nbt.gz
14	default	43643520816432	1	100	/home/ubuntu/icfpc2018/out/default/FD115.nbt.gz
