rank	ai_name	cost	valid	r	path
1	shioshiota18	7995596469	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD117.nbt.gz
2	hasi20	8140929445	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD117.nbt.gz
3	shioshiota14	9028550201	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD117.nbt.gz
4	hasi13	9028550201	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD117.nbt.gz
5	shioshiota12	9028550201	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD117.nbt.gz
6	shioshiota16	9691551363	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD117.nbt.gz
7	hasi12	9988563001	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD117.nbt.gz
8	shioshiota13	9988563001	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD117.nbt.gz
9	hasi19	10359624766	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD117.nbt.gz
10	hasi15	12055578231	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD117.nbt.gz
11	hasi11	7369663114544	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD117.nbt.gz
12	hasi10	7370230114544	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD117.nbt.gz
13	default	23246931420132	1	100	/home/ubuntu/icfpc2018/out/default/FD117.nbt.gz
