rank	ai_name	cost	valid	r	path
1	shioshiota18	37130122096	1	160	/home/ubuntu/icfpc2018/out/shioshiota18/FD167.nbt.gz
2	shioshiota14	77089353134	1	160	/home/ubuntu/icfpc2018/out/shioshiota14/FD167.nbt.gz
3	hasi13	77089353134	1	160	/home/ubuntu/icfpc2018/out/hasi13/FD167.nbt.gz
4	shioshiota12	77089353134	1	160	/home/ubuntu/icfpc2018/out/shioshiota12/FD167.nbt.gz
5	shioshiota16	80788042696	1	160	/home/ubuntu/icfpc2018/out/shioshiota16/FD167.nbt.gz
6	hasi12	94784153774	1	160	/home/ubuntu/icfpc2018/out/hasi12/FD167.nbt.gz
7	shioshiota13	94784153774	1	160	/home/ubuntu/icfpc2018/out/shioshiota13/FD167.nbt.gz
8	hasi15	115170014096	1	160	/home/ubuntu/icfpc2018/out/hasi15/FD167.nbt.gz
9	hasi11	113545214540960	1	160	/home/ubuntu/icfpc2018/out/hasi11/FD167.nbt.gz
10	default	137102296956884	1	160	/home/ubuntu/icfpc2018/out/default/FD167.nbt.gz
