rank	ai_name	cost	valid	r	path
1	hasi20	990712197	1	70	/home/ubuntu/icfpc2018/out/hasi20/FD083.nbt.gz
2	hasi21	990712197	1	70	/home/ubuntu/icfpc2018/out/hasi21/FD083.nbt.gz
3	shioshiota19	998944647	1	70	/home/ubuntu/icfpc2018/out/shioshiota19/FD083.nbt.gz
4	shioshiota18	1109726775	1	70	/home/ubuntu/icfpc2018/out/shioshiota18/FD083.nbt.gz
5	hasi19	1325820924	1	70	/home/ubuntu/icfpc2018/out/hasi19/FD083.nbt.gz
6	shioshiota14	1362356849	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD083.nbt.gz
7	hasi13	1362356849	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD083.nbt.gz
8	shioshiota12	1362356849	1	70	/home/ubuntu/icfpc2018/out/shioshiota12/FD083.nbt.gz
9	hasi12	1454969729	1	70	/home/ubuntu/icfpc2018/out/hasi12/FD083.nbt.gz
10	shioshiota13	1454969729	1	70	/home/ubuntu/icfpc2018/out/shioshiota13/FD083.nbt.gz
11	shioshiota16	1548606811	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD083.nbt.gz
12	hasi15	1752352348	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD083.nbt.gz
13	hasi11	196913876096	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD083.nbt.gz
14	hasi10	197025008096	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD083.nbt.gz
15	default	1058834905424	1	70	/home/ubuntu/icfpc2018/out/default/FD083.nbt.gz
