rank	ai_name	cost	valid	r	path
1	shioshiota18	2965211182873	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FR095.nbt.gz
2	shioshiota16	2965280325061	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FR095.nbt.gz
