rank	ai_name	cost	valid	r	path
1	shioshiota18	2188446009	1	70	/home/ubuntu/icfpc2018/out/shioshiota18/FD081.nbt.gz
2	shioshiota14	2452511221	1	70	/home/ubuntu/icfpc2018/out/shioshiota14/FD081.nbt.gz
3	hasi13	2452511221	1	70	/home/ubuntu/icfpc2018/out/hasi13/FD081.nbt.gz
4	shioshiota12	2452511221	1	70	/home/ubuntu/icfpc2018/out/shioshiota12/FD081.nbt.gz
5	hasi12	2545124101	1	70	/home/ubuntu/icfpc2018/out/hasi12/FD081.nbt.gz
6	shioshiota13	2545124101	1	70	/home/ubuntu/icfpc2018/out/shioshiota13/FD081.nbt.gz
7	shioshiota16	2638761183	1	70	/home/ubuntu/icfpc2018/out/shioshiota16/FD081.nbt.gz
8	hasi15	2852797013	1	70	/home/ubuntu/icfpc2018/out/hasi15/FD081.nbt.gz
9	hasi11	1077927565564	1	70	/home/ubuntu/icfpc2018/out/hasi11/FD081.nbt.gz
10	hasi10	1078066480564	1	70	/home/ubuntu/icfpc2018/out/hasi10/FD081.nbt.gz
11	default	1442487507248	1	70	/home/ubuntu/icfpc2018/out/default/FD081.nbt.gz
