rank	ai_name	cost	valid	r	path
1	hasi23	1736470610	1	40	/home/ubuntu/icfpc2018/out/hasi23/FR037.nbt.gz
2	shioshiota14	2519394353	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FR037.nbt.gz
3	hasi21	2714992358	1	40	/home/ubuntu/icfpc2018/out/hasi21/FR037.nbt.gz
4	shioshiota19	9157157874	1	40	/home/ubuntu/icfpc2018/out/shioshiota19/FR037.nbt.gz
5	shioshiota18	9858182131	1	40	/home/ubuntu/icfpc2018/out/shioshiota18/FR037.nbt.gz
6	shioshiota16	9858205109	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FR037.nbt.gz
7	default	126844577272	1	40	/home/ubuntu/icfpc2018/out/default/FR037.nbt.gz
