rank	ai_name	cost	valid	r	path
1	hasi20	14145236489	1	160	/home/ubuntu/icfpc2018/out/hasi20/FD168.nbt.gz
2	hasi23	14145236489	1	160	/home/ubuntu/icfpc2018/out/hasi23/FD168.nbt.gz
3	hasi21	14145236489	1	160	/home/ubuntu/icfpc2018/out/hasi21/FD168.nbt.gz
4	shioshiota19	14243540939	1	160	/home/ubuntu/icfpc2018/out/shioshiota19/FD168.nbt.gz
5	shioshiota18	26653408394	1	160	/home/ubuntu/icfpc2018/out/shioshiota18/FD168.nbt.gz
6	hasi19	34616056057	1	160	/home/ubuntu/icfpc2018/out/hasi19/FD168.nbt.gz
7	shioshiota14	53993242884	1	160	/home/ubuntu/icfpc2018/out/shioshiota14/FD168.nbt.gz
8	hasi13	53993242884	1	160	/home/ubuntu/icfpc2018/out/hasi13/FD168.nbt.gz
9	shioshiota16	57691932446	1	160	/home/ubuntu/icfpc2018/out/shioshiota16/FD168.nbt.gz
10	hasi15	66637626670	1	160	/home/ubuntu/icfpc2018/out/hasi15/FD168.nbt.gz
11	hasi11	21626391396664	1	160	/home/ubuntu/icfpc2018/out/hasi11/FD168.nbt.gz
12	hasi10	21628382052664	1	160	/home/ubuntu/icfpc2018/out/hasi10/FD168.nbt.gz
13	default	46198242235668	1	160	/home/ubuntu/icfpc2018/out/default/FD168.nbt.gz
