rank	ai_name	cost	valid	r	path
1	hasi16	801409078	1	80	/home/ubuntu/icfpc2018/out/hasi16/FD098.nbt.gz
2	shioshiota14	3237487627	1	80	/home/ubuntu/icfpc2018/out/shioshiota14/FD098.nbt.gz
3	hasi13	3237487627	1	80	/home/ubuntu/icfpc2018/out/hasi13/FD098.nbt.gz
4	shioshiota12	3237487627	1	80	/home/ubuntu/icfpc2018/out/shioshiota12/FD098.nbt.gz
5	hasi12	3375730507	1	80	/home/ubuntu/icfpc2018/out/hasi12/FD098.nbt.gz
6	shioshiota13	3375730507	1	80	/home/ubuntu/icfpc2018/out/shioshiota13/FD098.nbt.gz
7	shioshiota16	3546224669	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FD098.nbt.gz
8	hasi15	4467841558	1	80	/home/ubuntu/icfpc2018/out/hasi15/FD098.nbt.gz
9	hasi11	1181667648804	1	80	/home/ubuntu/icfpc2018/out/hasi11/FD098.nbt.gz
10	hasi10	1181833536804	1	80	/home/ubuntu/icfpc2018/out/hasi10/FD098.nbt.gz
11	default	3257740360432	1	80	/home/ubuntu/icfpc2018/out/default/FD098.nbt.gz
