rank	ai_name	cost	valid	r	path
1	hasi20	2733112692	1	90	/home/ubuntu/icfpc2018/out/hasi20/FD111.nbt.gz
2	hasi23	2733112692	1	90	/home/ubuntu/icfpc2018/out/hasi23/FD111.nbt.gz
3	hasi21	2733112692	1	90	/home/ubuntu/icfpc2018/out/hasi21/FD111.nbt.gz
4	shioshiota19	2750609142	1	90	/home/ubuntu/icfpc2018/out/shioshiota19/FD111.nbt.gz
5	hasi19	3034003709	1	90	/home/ubuntu/icfpc2018/out/hasi19/FD111.nbt.gz
6	shioshiota18	3034005981	1	90	/home/ubuntu/icfpc2018/out/shioshiota18/FD111.nbt.gz
7	shioshiota14	3038957483	1	90	/home/ubuntu/icfpc2018/out/shioshiota14/FD111.nbt.gz
8	hasi15	3478543309	1	90	/home/ubuntu/icfpc2018/out/hasi15/FD111.nbt.gz
9	shioshiota16	3478545565	1	90	/home/ubuntu/icfpc2018/out/shioshiota16/FD111.nbt.gz
10	hasi11	3343269407620	1	90	/home/ubuntu/icfpc2018/out/hasi11/FD111.nbt.gz
11	hasi10	3343623701620	1	90	/home/ubuntu/icfpc2018/out/hasi10/FD111.nbt.gz
12	default	8884809137884	1	90	/home/ubuntu/icfpc2018/out/default/FD111.nbt.gz
