rank	ai_name	cost	valid	r	path
1	shioshiota14	1628924	1	20	/home/ubuntu/icfpc2018/out/shioshiota14/FD003.nbt.gz
2	hasi12	1628924	1	20	/home/ubuntu/icfpc2018/out/hasi12/FD003.nbt.gz
3	shioshiota13	1628924	1	20	/home/ubuntu/icfpc2018/out/shioshiota13/FD003.nbt.gz
4	hasi13	1628924	1	20	/home/ubuntu/icfpc2018/out/hasi13/FD003.nbt.gz
5	shioshiota12	1869084	1	20	/home/ubuntu/icfpc2018/out/shioshiota12/FD003.nbt.gz
6	hasi16	3405326	1	20	/home/ubuntu/icfpc2018/out/hasi16/FD003.nbt.gz
7	shioshiota16	4533566	1	20	/home/ubuntu/icfpc2018/out/shioshiota16/FD003.nbt.gz
8	hasi15	4533566	1	20	/home/ubuntu/icfpc2018/out/hasi15/FD003.nbt.gz
9	hasi11	125912776	1	20	/home/ubuntu/icfpc2018/out/hasi11/FD003.nbt.gz
10	hasi10	126776776	1	20	/home/ubuntu/icfpc2018/out/hasi10/FD003.nbt.gz
11	default	142857656	1	20	/home/ubuntu/icfpc2018/out/default/FD003.nbt.gz
