rank	ai_name	cost	valid	r	path
1	hasi20	140674763	1	60	/home/ubuntu/icfpc2018/out/hasi20/FD075.nbt.gz
2	hasi23	140674763	1	60	/home/ubuntu/icfpc2018/out/hasi23/FD075.nbt.gz
3	hasi21	140674763	1	60	/home/ubuntu/icfpc2018/out/hasi21/FD075.nbt.gz
4	shioshiota19	145859213	1	60	/home/ubuntu/icfpc2018/out/shioshiota19/FD075.nbt.gz
5	hasi17	184618688	1	60	/home/ubuntu/icfpc2018/out/hasi17/FD075.nbt.gz
6	hasi16	288947570	1	60	/home/ubuntu/icfpc2018/out/hasi16/FD075.nbt.gz
7	shioshiota18	1234236518	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD075.nbt.gz
8	shioshiota14	1240844414	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD075.nbt.gz
9	hasi13	1240844414	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD075.nbt.gz
10	shioshiota16	1345173296	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD075.nbt.gz
11	hasi15	1759907930	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD075.nbt.gz
12	hasi19	1843378253	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD075.nbt.gz
13	hasi10	717416925020	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD075.nbt.gz
14	default	1362289112908	1	60	/home/ubuntu/icfpc2018/out/default/FD075.nbt.gz
