rank	ai_name	cost	valid	r	path
1	hasi20	62560674726	1	200	/home/ubuntu/icfpc2018/out/hasi20/FD183.nbt.gz
2	hasi23	62560674726	1	200	/home/ubuntu/icfpc2018/out/hasi23/FD183.nbt.gz
3	hasi21	62560674726	1	200	/home/ubuntu/icfpc2018/out/hasi21/FD183.nbt.gz
4	shioshiota19	62752675176	1	200	/home/ubuntu/icfpc2018/out/shioshiota19/FD183.nbt.gz
5	shioshiota18	399008760993	1	200	/home/ubuntu/icfpc2018/out/shioshiota18/FD183.nbt.gz
6	shioshiota14	400410885479	1	200	/home/ubuntu/icfpc2018/out/shioshiota14/FD183.nbt.gz
7	hasi13	400410885479	1	200	/home/ubuntu/icfpc2018/out/hasi13/FD183.nbt.gz
8	shioshiota12	400410885479	1	200	/home/ubuntu/icfpc2018/out/shioshiota12/FD183.nbt.gz
9	hasi19	402848758293	1	200	/home/ubuntu/icfpc2018/out/hasi19/FD183.nbt.gz
10	shioshiota16	409074887321	1	200	/home/ubuntu/icfpc2018/out/shioshiota16/FD183.nbt.gz
11	hasi15	418674899219	1	200	/home/ubuntu/icfpc2018/out/hasi15/FD183.nbt.gz
12	hasi12	459211042279	1	200	/home/ubuntu/icfpc2018/out/hasi12/FD183.nbt.gz
13	hasi10	271512068855800	1	200	/home/ubuntu/icfpc2018/out/hasi10/FD183.nbt.gz
14	default	550948171366300	1	200	/home/ubuntu/icfpc2018/out/default/FD183.nbt.gz
