rank	ai_name	cost	valid	r	path
1	shioshiota14	6755270631	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FR042.nbt.gz
2	hasi13	6755270631	1	40	/home/ubuntu/icfpc2018/out/hasi13/FR042.nbt.gz
3	shioshiota16	43160349197	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FR042.nbt.gz
4	default	156328439476	1	40	/home/ubuntu/icfpc2018/out/default/FR042.nbt.gz
