rank	ai_name	cost	valid	r	path
1	hasi20	5577733959	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD125.nbt.gz
2	hasi23	5577733959	1	100	/home/ubuntu/icfpc2018/out/hasi23/FD125.nbt.gz
3	hasi21	5577733959	1	100	/home/ubuntu/icfpc2018/out/hasi21/FD125.nbt.gz
4	shioshiota19	5601734409	1	100	/home/ubuntu/icfpc2018/out/shioshiota19/FD125.nbt.gz
5	hasi19	5846181185	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD125.nbt.gz
6	shioshiota18	6122188124	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD125.nbt.gz
7	shioshiota14	7049987240	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD125.nbt.gz
8	hasi13	7049987240	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD125.nbt.gz
9	shioshiota12	7049987240	1	100	/home/ubuntu/icfpc2018/out/shioshiota12/FD125.nbt.gz
10	hasi15	7436979755	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD125.nbt.gz
11	shioshiota16	7712988402	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD125.nbt.gz
12	hasi12	8010000040	1	100	/home/ubuntu/icfpc2018/out/hasi12/FD125.nbt.gz
13	shioshiota13	8010000040	1	100	/home/ubuntu/icfpc2018/out/shioshiota13/FD125.nbt.gz
14	hasi11	1206315690044	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD125.nbt.gz
15	hasi10	1206936690044	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD125.nbt.gz
16	default	17102808280340	1	100	/home/ubuntu/icfpc2018/out/default/FD125.nbt.gz
