rank	ai_name	cost	valid	r	path
1	hasi20	11101728257	1	140	/home/ubuntu/icfpc2018/out/hasi20/FD159.nbt.gz
2	shioshiota18	20294683426	1	140	/home/ubuntu/icfpc2018/out/shioshiota18/FD159.nbt.gz
3	hasi19	20459319397	1	140	/home/ubuntu/icfpc2018/out/hasi19/FD159.nbt.gz
4	shioshiota14	28252208923	1	140	/home/ubuntu/icfpc2018/out/shioshiota14/FD159.nbt.gz
5	hasi13	28252208923	1	140	/home/ubuntu/icfpc2018/out/hasi13/FD159.nbt.gz
6	shioshiota12	28252208923	1	140	/home/ubuntu/icfpc2018/out/shioshiota12/FD159.nbt.gz
7	hasi15	30400754418	1	140	/home/ubuntu/icfpc2018/out/hasi15/FD159.nbt.gz
8	shioshiota16	30565402365	1	140	/home/ubuntu/icfpc2018/out/shioshiota16/FD159.nbt.gz
9	hasi12	34426244923	1	140	/home/ubuntu/icfpc2018/out/hasi12/FD159.nbt.gz
10	shioshiota13	34426244923	1	140	/home/ubuntu/icfpc2018/out/shioshiota13/FD159.nbt.gz
11	hasi11	7314067583120	1	140	/home/ubuntu/icfpc2018/out/hasi11/FD159.nbt.gz
12	hasi10	7316290223120	1	140	/home/ubuntu/icfpc2018/out/hasi10/FD159.nbt.gz
13	default	17013424097532	1	140	/home/ubuntu/icfpc2018/out/default/FD159.nbt.gz
