rank	ai_name	cost	valid	r	path
1	hasi20	139778326643	1	180	/home/ubuntu/icfpc2018/out/hasi20/FD179.nbt.gz
2	hasi23	139778326643	1	180	/home/ubuntu/icfpc2018/out/hasi23/FD179.nbt.gz
3	hasi21	139778326643	1	180	/home/ubuntu/icfpc2018/out/hasi21/FD179.nbt.gz
4	shioshiota19	139918295093	1	180	/home/ubuntu/icfpc2018/out/shioshiota19/FD179.nbt.gz
5	shioshiota18	154746402720	1	180	/home/ubuntu/icfpc2018/out/shioshiota18/FD179.nbt.gz
6	shioshiota14	163234718298	1	180	/home/ubuntu/icfpc2018/out/shioshiota14/FD179.nbt.gz
7	hasi13	163234718298	1	180	/home/ubuntu/icfpc2018/out/hasi13/FD179.nbt.gz
8	shioshiota12	163234718298	1	180	/home/ubuntu/icfpc2018/out/shioshiota12/FD179.nbt.gz
9	shioshiota16	168850935980	1	180	/home/ubuntu/icfpc2018/out/shioshiota16/FD179.nbt.gz
10	hasi19	172242448859	1	180	/home/ubuntu/icfpc2018/out/hasi19/FD179.nbt.gz
11	hasi15	186521942679	1	180	/home/ubuntu/icfpc2018/out/hasi15/FD179.nbt.gz
12	hasi12	192628092378	1	180	/home/ubuntu/icfpc2018/out/hasi12/FD179.nbt.gz
13	shioshiota13	192628092378	1	180	/home/ubuntu/icfpc2018/out/shioshiota13/FD179.nbt.gz
14	hasi10	128786707256392	1	180	/home/ubuntu/icfpc2018/out/hasi10/FD179.nbt.gz
