rank	ai_name	cost	valid	r	path
1	hasi20	99541436	1	60	/home/ubuntu/icfpc2018/out/hasi20/FD069.nbt.gz
2	hasi21	99541436	1	60	/home/ubuntu/icfpc2018/out/hasi21/FD069.nbt.gz
3	shioshiota19	104725886	1	60	/home/ubuntu/icfpc2018/out/shioshiota19/FD069.nbt.gz
4	hasi19	539856716	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD069.nbt.gz
5	shioshiota18	546337820	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD069.nbt.gz
6	shioshiota14	547801508	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD069.nbt.gz
7	hasi12	547801508	1	60	/home/ubuntu/icfpc2018/out/hasi12/FD069.nbt.gz
8	shioshiota13	547801508	1	60	/home/ubuntu/icfpc2018/out/shioshiota13/FD069.nbt.gz
9	hasi13	547801508	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD069.nbt.gz
10	shioshiota12	547801508	1	60	/home/ubuntu/icfpc2018/out/shioshiota12/FD069.nbt.gz
11	hasi15	645649298	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD069.nbt.gz
12	shioshiota16	652130390	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD069.nbt.gz
13	hasi11	404634958360	1	60	/home/ubuntu/icfpc2018/out/hasi11/FD069.nbt.gz
14	hasi10	404710774360	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD069.nbt.gz
15	default	821654717480	1	60	/home/ubuntu/icfpc2018/out/default/FD069.nbt.gz
