rank	ai_name	cost	valid	r	path
1	hasi17	3818619109	1	140	/home/ubuntu/icfpc2018/out/hasi17/FD161.nbt.gz
2	hasi19	24682046211	1	140	/home/ubuntu/icfpc2018/out/hasi19/FD161.nbt.gz
3	shioshiota18	24682050883	1	140	/home/ubuntu/icfpc2018/out/shioshiota18/FD161.nbt.gz
4	shioshiota14	29239037998	1	140	/home/ubuntu/icfpc2018/out/shioshiota14/FD161.nbt.gz
5	hasi13	29239037998	1	140	/home/ubuntu/icfpc2018/out/hasi13/FD161.nbt.gz
6	shioshiota12	29239037998	1	140	/home/ubuntu/icfpc2018/out/shioshiota12/FD161.nbt.gz
7	shioshiota16	31552231440	1	140	/home/ubuntu/icfpc2018/out/shioshiota16/FD161.nbt.gz
8	hasi15	32375429271	1	140	/home/ubuntu/icfpc2018/out/hasi15/FD161.nbt.gz
9	hasi12	35413073998	1	140	/home/ubuntu/icfpc2018/out/hasi12/FD161.nbt.gz
10	shioshiota13	35413073998	1	140	/home/ubuntu/icfpc2018/out/shioshiota13/FD161.nbt.gz
11	hasi11	19059462898492	1	140	/home/ubuntu/icfpc2018/out/hasi11/FD161.nbt.gz
12	hasi10	19061463274492	1	140	/home/ubuntu/icfpc2018/out/hasi10/FD161.nbt.gz
13	default	38096568623076	1	140	/home/ubuntu/icfpc2018/out/default/FD161.nbt.gz
