rank	ai_name	cost	valid	r	path
1	shioshiota16	411332243756	1	80	/home/ubuntu/icfpc2018/out/shioshiota16/FA085.nbt.gz
2	johniel9	411332243756	1	80	/home/ubuntu/icfpc2018/out/johniel9/FA085.nbt.gz
3	johniel8	411716245356	1	80	/home/ubuntu/icfpc2018/out/johniel8/FA085.nbt.gz
4	hasi10	2819351397300	1	80	/home/ubuntu/icfpc2018/out/hasi10/FA085.nbt.gz
5	default	5867532392508	1	80	/home/ubuntu/icfpc2018/out/default/FA085.nbt.gz
