rank	ai_name	cost	valid	r	path
1	hasi20	6138967087	1	100	/home/ubuntu/icfpc2018/out/hasi20/FD122.nbt.gz
2	hasi23	6138967087	1	100	/home/ubuntu/icfpc2018/out/hasi23/FD122.nbt.gz
3	hasi21	6138967087	1	100	/home/ubuntu/icfpc2018/out/hasi21/FD122.nbt.gz
4	shioshiota19	6162967537	1	100	/home/ubuntu/icfpc2018/out/shioshiota19/FD122.nbt.gz
5	shioshiota18	7899372362	1	100	/home/ubuntu/icfpc2018/out/shioshiota18/FD122.nbt.gz
6	hasi19	9213384571	1	100	/home/ubuntu/icfpc2018/out/hasi19/FD122.nbt.gz
7	shioshiota14	10019562573	1	100	/home/ubuntu/icfpc2018/out/shioshiota14/FD122.nbt.gz
8	hasi13	10019562573	1	100	/home/ubuntu/icfpc2018/out/hasi13/FD122.nbt.gz
9	shioshiota16	10682563735	1	100	/home/ubuntu/icfpc2018/out/shioshiota16/FD122.nbt.gz
10	hasi15	16586637790	1	100	/home/ubuntu/icfpc2018/out/hasi15/FD122.nbt.gz
11	hasi11	3175096823136	1	100	/home/ubuntu/icfpc2018/out/hasi11/FD122.nbt.gz
12	hasi10	3175447823136	1	100	/home/ubuntu/icfpc2018/out/hasi10/FD122.nbt.gz
13	default	7628320898920	1	100	/home/ubuntu/icfpc2018/out/default/FD122.nbt.gz
