rank	ai_name	cost	valid	r	path
1	hasi17	9930405	1	40	/home/ubuntu/icfpc2018/out/hasi17/FD055.nbt.gz
2	hasi16	37003167	1	40	/home/ubuntu/icfpc2018/out/hasi16/FD055.nbt.gz
3	shioshiota18	42874507	1	40	/home/ubuntu/icfpc2018/out/shioshiota18/FD055.nbt.gz
4	shioshiota14	52172097	1	40	/home/ubuntu/icfpc2018/out/shioshiota14/FD055.nbt.gz
5	hasi12	52172097	1	40	/home/ubuntu/icfpc2018/out/hasi12/FD055.nbt.gz
6	shioshiota13	52172097	1	40	/home/ubuntu/icfpc2018/out/shioshiota13/FD055.nbt.gz
7	hasi13	52172097	1	40	/home/ubuntu/icfpc2018/out/hasi13/FD055.nbt.gz
8	shioshiota12	52172097	1	40	/home/ubuntu/icfpc2018/out/shioshiota12/FD055.nbt.gz
9	hasi15	78859527	1	40	/home/ubuntu/icfpc2018/out/hasi15/FD055.nbt.gz
10	shioshiota16	79244859	1	40	/home/ubuntu/icfpc2018/out/shioshiota16/FD055.nbt.gz
11	hasi11	18036636900	1	40	/home/ubuntu/icfpc2018/out/hasi11/FD055.nbt.gz
12	hasi10	18050460900	1	40	/home/ubuntu/icfpc2018/out/hasi10/FD055.nbt.gz
13	default	40919830672	1	40	/home/ubuntu/icfpc2018/out/default/FD055.nbt.gz
