rank	ai_name	cost	valid	r	path
1	shioshiota16	154861336928	1	50	/home/ubuntu/icfpc2018/out/shioshiota16/FA060.nbt.gz
2	johniel8	155821354656	1	50	/home/ubuntu/icfpc2018/out/johniel8/FA060.nbt.gz
3	hasi10	170267053456	1	50	/home/ubuntu/icfpc2018/out/hasi10/FA060.nbt.gz
4	default	478740024864	1	50	/home/ubuntu/icfpc2018/out/default/FA060.nbt.gz
