rank	ai_name	cost	valid	r	path
1	hasi20	1583680	1	30	/home/ubuntu/icfpc2018/out/hasi20/FD031.nbt.gz
2	hasi21	1583680	1	30	/home/ubuntu/icfpc2018/out/hasi21/FD031.nbt.gz
3	hasi17	1588744	1	30	/home/ubuntu/icfpc2018/out/hasi17/FD031.nbt.gz
4	shioshiota19	2232130	1	30	/home/ubuntu/icfpc2018/out/shioshiota19/FD031.nbt.gz
5	shioshiota18	5390920	1	30	/home/ubuntu/icfpc2018/out/shioshiota18/FD031.nbt.gz
6	hasi19	5390920	1	30	/home/ubuntu/icfpc2018/out/hasi19/FD031.nbt.gz
7	shioshiota14	5395984	1	30	/home/ubuntu/icfpc2018/out/shioshiota14/FD031.nbt.gz
8	hasi12	5395984	1	30	/home/ubuntu/icfpc2018/out/hasi12/FD031.nbt.gz
9	shioshiota13	5395984	1	30	/home/ubuntu/icfpc2018/out/shioshiota13/FD031.nbt.gz
10	hasi13	5395984	1	30	/home/ubuntu/icfpc2018/out/hasi13/FD031.nbt.gz
11	shioshiota12	6206144	1	30	/home/ubuntu/icfpc2018/out/shioshiota12/FD031.nbt.gz
12	hasi16	11390426	1	30	/home/ubuntu/icfpc2018/out/hasi16/FD031.nbt.gz
13	shioshiota16	15197666	1	30	/home/ubuntu/icfpc2018/out/shioshiota16/FD031.nbt.gz
14	hasi15	15197666	1	30	/home/ubuntu/icfpc2018/out/hasi15/FD031.nbt.gz
15	hasi11	12389035248	1	30	/home/ubuntu/icfpc2018/out/hasi11/FD031.nbt.gz
16	hasi10	12393409248	1	30	/home/ubuntu/icfpc2018/out/hasi10/FD031.nbt.gz
17	default	23136717720	1	30	/home/ubuntu/icfpc2018/out/default/FD031.nbt.gz
