rank	ai_name	cost	valid	r	path
1	hasi20	12308537697	1	120	/home/ubuntu/icfpc2018/out/hasi20/FD156.nbt.gz
2	hasi23	12308537697	1	120	/home/ubuntu/icfpc2018/out/hasi23/FD156.nbt.gz
3	hasi21	12308537697	1	120	/home/ubuntu/icfpc2018/out/hasi21/FD156.nbt.gz
4	shioshiota19	12350010147	1	120	/home/ubuntu/icfpc2018/out/shioshiota19/FD156.nbt.gz
5	shioshiota18	13878451519	1	120	/home/ubuntu/icfpc2018/out/shioshiota18/FD156.nbt.gz
6	hasi19	16677827555	1	120	/home/ubuntu/icfpc2018/out/hasi19/FD156.nbt.gz
7	shioshiota14	18537762603	1	120	/home/ubuntu/icfpc2018/out/shioshiota14/FD156.nbt.gz
8	hasi13	18537762603	1	120	/home/ubuntu/icfpc2018/out/hasi13/FD156.nbt.gz
9	shioshiota12	18537762603	1	120	/home/ubuntu/icfpc2018/out/shioshiota12/FD156.nbt.gz
10	shioshiota16	19787107885	1	120	/home/ubuntu/icfpc2018/out/shioshiota16/FD156.nbt.gz
11	hasi15	19994465271	1	120	/home/ubuntu/icfpc2018/out/hasi15/FD156.nbt.gz
12	hasi12	20611378603	1	120	/home/ubuntu/icfpc2018/out/hasi12/FD156.nbt.gz
13	shioshiota13	20611378603	1	120	/home/ubuntu/icfpc2018/out/shioshiota13/FD156.nbt.gz
14	hasi11	4372555069064	1	120	/home/ubuntu/icfpc2018/out/hasi11/FD156.nbt.gz
15	hasi10	4373441533064	1	120	/home/ubuntu/icfpc2018/out/hasi10/FD156.nbt.gz
16	default	11291958918800	1	120	/home/ubuntu/icfpc2018/out/default/FD156.nbt.gz
