rank	ai_name	cost	valid	r	path
1	hasi20	92310357	1	60	/home/ubuntu/icfpc2018/out/hasi20/FD071.nbt.gz
2	hasi23	92310357	1	60	/home/ubuntu/icfpc2018/out/hasi23/FD071.nbt.gz
3	hasi21	92310357	1	60	/home/ubuntu/icfpc2018/out/hasi21/FD071.nbt.gz
4	shioshiota18	96683937	1	60	/home/ubuntu/icfpc2018/out/shioshiota18/FD071.nbt.gz
5	hasi19	96683937	1	60	/home/ubuntu/icfpc2018/out/hasi19/FD071.nbt.gz
6	shioshiota19	97494807	1	60	/home/ubuntu/icfpc2018/out/shioshiota19/FD071.nbt.gz
7	shioshiota14	340762880	1	60	/home/ubuntu/icfpc2018/out/shioshiota14/FD071.nbt.gz
8	hasi12	340762880	1	60	/home/ubuntu/icfpc2018/out/hasi12/FD071.nbt.gz
9	shioshiota13	340762880	1	60	/home/ubuntu/icfpc2018/out/shioshiota13/FD071.nbt.gz
10	hasi13	340762880	1	60	/home/ubuntu/icfpc2018/out/hasi13/FD071.nbt.gz
11	shioshiota12	340762880	1	60	/home/ubuntu/icfpc2018/out/shioshiota12/FD071.nbt.gz
12	hasi15	438610670	1	60	/home/ubuntu/icfpc2018/out/hasi15/FD071.nbt.gz
13	shioshiota16	445091762	1	60	/home/ubuntu/icfpc2018/out/shioshiota16/FD071.nbt.gz
14	hasi11	101298878164	1	60	/home/ubuntu/icfpc2018/out/hasi11/FD071.nbt.gz
15	hasi10	101374694164	1	60	/home/ubuntu/icfpc2018/out/hasi10/FD071.nbt.gz
16	default	320010601532	1	60	/home/ubuntu/icfpc2018/out/default/FD071.nbt.gz
